opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
2332,Two-year,Public 2-year,0,.2392,1.03497959906465,.023680801,23400,5322,.7045,.1071,.0591,.0553,.0055,.0015,.0522,.008,.0068
2334,Four-year,Nonprofit 4-year,0,.63950002,.9388863020791,.0408516,31400,3004,.4578,.1592,.0922,.0987,.0095,.0009,.0502,.0307,.1008
2335,Two-year,Public 2-year,0,.41530001,1.02000400876404,.028991999,19600,2066,.703,.0634,.1519,.0293,.0042,.0005,.0236,.0152,.0089
2336,Four-year,Public 4-year,0,.45989999,.86598787715485,.025585201,27000,4167,.8343,.0244,.0288,.0125,.0276,.0012,.0367,.0241,.0104
2337,Four-year,Nonprofit 4-year,0,.55150002,.72808954142793,.0315198,22600,663,.7763,.0301,.0401,.0167,0,0,.0234,.0985,.015
2339,Two-year,Public 2-year,0,.48480001,1.00336623387745,.032371201,20500,2633,.8593,.0434,.0225,.0071,.0132,.0016,.0434,.0016,.0077
2340,Four-year,Nonprofit 4-year,0,.92979997,.42934749172928,.0043739998,35800,2003,.5963000000000001,.0479,.0797,.0821,.001,0,.0694,.11,.0137
2341,Four-year,Nonprofit 4-year,0,.80199999,.55717796034623,.0068399999,37500,1920,.7868000000000001,.0253,.0825,.0539,.0067,.0011,0,.0438,0
2342,Four-year,Nonprofit 4-year,0,.56279999,.9194307885034499,.024343999,30200,4039,.601,.1028,.0991,.1164,.0046,.0019,.0368,.0065,.0309
2343,Four-year,Nonprofit 4-year,0,.69330001,.83262122893199,.018552801,35200,3616,.8356,.0317,.0387,.0265,.0073,.0004,.0346,.0232,.002
2345,Four-year,Nonprofit 4-year,0,.77270001,.65998541023688,.0053778999,38400,8759,.7754,.0328,.0517,.0427,.002,.0005,.034,.0279,.0329
2346,Four-year,Nonprofit 4-year,0,.74529999,.6329575087059,.0164016,31600,2179,.8308,.0234,.0209,.0139,.006,.0005,.0219,.0423,.0403
2347,Four-year,Nonprofit 4-year,0,.59439999,.9302576284112,.0356065,29900,4027,.6297,.1149,.0522,.0848,.0054,.0025,.042,.037,.0315
2350,Two-year,Public 2-year,0,.3114,.88197220431339,.04434,22500,563,.7539000000000001,.1387,.0425,.0045,.0045,0,.047,0,.0089
2353,Four-year,Nonprofit 4-year,0,.7766,.62490758626693,.0091728,37100,2220,.7699,.0301,.0543,.0561,.0018,.0013,.0359,.0408,.0099
2354,Four-year,Nonprofit 4-year,0,.63450003,.86576501427093,.023069,34500,3214,.6466,.0896,.0963,.0751,.0024,.0005,.0611,.0063,.0221
2355,Two-year,Public 2-year,0,.41339999,1.03843498936904,.081829302,19900,840,.8125,.0613,.0361,.0048,.018,.0012,.0493,.0072,.0096
2356,Two-year,Public 2-year,0,.3396,.98470967197427,.061330501,21400,871,.7321999999999999,.1155,.0254,.0051,.0203,.0038,.0749,.0152,.0076
2358,Four-year,Nonprofit 4-year,0,.8951,.49402208555607,.0033855999,30500,2240,.5829,.0343,.0778,.0801,.0019,.0005,.0648,.1556,.0023
2360,Four-year,Public 4-year,0,.49959999,.8084940337295899,.0239805,31300,12993,.7287,.0517,.0491,.0379,.0025,.0007,.0325,.0902,.0068
2361,Four-year,Nonprofit 4-year,0,.7263,.5450982241618501,.0057660001,21400,914,.9278,.0137,.0174,.0075,.0012,.0025,.0112,.0187,0
2362,Two-year,Public 2-year,0,.2142,1.15180871021186,.062552497,16500,4620,.3723000000000001,.3097,.1378,.0548,.0116,.0012,.0767,.029,.0069
2365,Four-year,Nonprofit 4-year,0,.64170003,.82908881866918,.035232,20100,764,.6625,.0642,.0767,.0921,.0251,.0056,.0126,.0237,.0377
2367,Four-year,Public 4-year,0,.49329999,.83578412340987,.027547801,28500,5114,.7944,.0376,.0335,.014,.0063,.0009,.0416,.0588,.0129
2369,Four-year,Nonprofit 4-year,0,.5438,.83368634599887,.0281072,16300,1030,.7003,.051,.0901,.0358,.0011,.0043,.0445,.0098,.063
2370,Two-year,Public 2-year,0,.20479999,1.07784060914535,.038849302,24200,4041,.4045,.26,.0885,.1563,.0035,0,.0561,.0227,.0083
2371,Four-year,Nonprofit 4-year,0,.63050002,.68748700679383,.0100308,22500,2840,.7992,.0358,.0589,.038,.0028,0,.038,.0083,.0193
2373,Two-year,Public 2-year,0,.2374,.98321119856756,.05088,24500,3498,.6813,.1276,.0766,.0477,.0035,.0005,.0452,.0131,.0044
2375,Four-year,Public 4-year,0,.45820001,.88207889573026,.0093599996,26000,3496,.7562,.0653,.0445,.0208,.004,.001,.0366,.0589,.0129
2377,Four-year,Public 4-year,0,.4443,.8664539446373301,.0189842,31300,10182,.6578000000000001,.0866,.0394,.0647,.002,.0007,.0392,.1046,.005
2379,Four-year,Nonprofit 4-year,0,.7572,.5557327299256301,.0084122997,41400,1829,.7804,.0456,.081,.0336,.0066,.003,.0006,.0492,0
2380,Four-year,Nonprofit 4-year,0,.6128,.84368245004973,.021654001,31300,3954,.6792,.0873,.0795,.0319,.0035,.0014,.0043,.0334,.0795
2382,Four-year,Nonprofit 4-year,0,.86210001,.5265146843856,.002575,34700,3018,.6923,.0255,.0672,.0702,.0003,.0007,.0357,.0996,.0086
2383,Four-year,Nonprofit 4-year,0,.52350003,.85998941443001,.042668499,22700,1119,.7026,.1019,.0735,.0711,.0047,0,.0249,.0178,.0036
2385,Two-year,Public 2-year,0,.41949999,.93015427836201,.051004801,25800,2123,.7619,.0911,.0567,.017,.0174,.0004,.0388,.0078,.0087
2388,Four-year,Public 4-year,0,.58850002,.7394975305343801,.016383,33400,10135,.8439,.0224,.0309,.0396,.0054,.0007,.0338,.0145,.0089
2389,Four-year,Public 4-year,0,.66009998,.7616611920403,.024442,28300,1530,.5847,.0188,.0491,.0276,.0759,0,.131,.1075,.0054
2393,Two-year,Public 2-year,0,.40700001,.99902304241912,.042291999,22200,1145,.8249,.0456,.0481,.0324,.0075,.0008,.0332,.005,.0025
2394,Four-year,Public 4-year,0,.63929999,.7648584760232,.021167999,31900,7146,.8456,.0305,.0377,.0223,.003,.0007,.0305,.0241,.0057
2396,Four-year,Public 4-year,1,.405,1.27173147123895,.15651961,18600,3557,.0222,.9137,.0074,.0016,.0019,.0039,0,.0493,0
2397,Four-year,Nonprofit 4-year,0,.47,1.17638479395975,.070983,23000,3111,.4027,.4176,.0532,.0099,.0041,.0005,.0315,.0162,.0644
2398,Four-year,Nonprofit 4-year,0,.48570001,1.07823105919703,.0494016,17700,654,.8172,.1068,.0194,.0016,.0049,0,.0194,.0307,0
2401,Two-year,Public 2-year,1,.31169999,0,0,11700,1658,.056,.92,.004,0,.0027,.002,.008,.0027,.0047
2402,Two-year,Public 2-year,0,.45370001,1.02625882501677,.0319876,15600,2016,.5203,.4401,.0115,.0026,.0034,.0004,.0094,0,.0124
2403,Four-year,Public 4-year,0,.38519999,1.11756528061805,.048327599,21600,3302,.5765,.312,.0256,.0066,.0018,.0004,.0167,.0555,.0048
2404,Two-year,Public 2-year,0,.42969999,1.12732181584119,.041951999,16100,2310,.5291,.3412,.025,.002,.0572,.002,.0179,.0102,.0153
2405,Two-year,Public 2-year,0,.36880001,1.20061069595722,.064042002,13700,3461,.4539,.4731,.0201,.0059,.0031,0,.0226,0,.0213
2407,Two-year,Public 2-year,0,.25799999,1.08609735971097,.085761003,15200,9732,.3188,.6032999999999999,.0175,.0075,.0016,.0001,.0277,0,.0236
2408,Two-year,Public 2-year,0,.347,1.08786440862793,.034198601,15100,4741,.484,.4697,.0173,.0079,.0011,.0002,.007,0,.0128
2409,Two-year,Public 2-year,0,.46709999,1.18012689992576,.0368784,15300,4505,.6788999999999999,.2631,.0227,.0045,.0009,.0002,.0168,0,.013
2410,Four-year,Public 4-year,1,.4258,1.29520514248769,.1246534,17400,6568,.0326,.9197,.0085,.0021,.0026,0,.0156,.0189,0
2411,Two-year,Public 2-year,0,.3779,1.10509303357679,.02366,15200,4195,.6236,.3279,.0147,.0044,.0067,.0018,.0085,0,.0124
2413,Two-year,Public 2-year,0,.31670001,1.08615871333485,.016929001,14300,2869,.4641000000000001,.4428,.0113,.0032,.0262,0,.0042,0,.0481
2414,Four-year,Nonprofit 4-year,0,.63810003,.8487391960744201,.040189501,32400,978,.6293,.2018,.0492,.0353,.0151,0,0,.0479,.0214
2415,Four-year,Nonprofit 4-year,0,.52899998,1.0729824035028,.035916001,25600,4358,.6993000000000001,.1973,.0336,.0184,.0066,.001,.0049,.0379,.001
2416,Two-year,Public 2-year,0,.32960001,0,0,12900,2443,.2712,.6869,.0152,.0026,.0016,0,0,0,.0225
2417,Two-year,Public 2-year,0,.35569999,1.12184385949964,.073066399,15300,7814,.6061,.2465,.057,.0255,.0053,.0014,.0491,0,.0091
2422,Four-year,Public 4-year,0,.47620001,1.15297607624896,.046191599,21300,2574,.5657,.3895,.0032,.0077,.0086,0,.0014,.024,0
2423,Four-year,Public 4-year,0,.58350003,1.00831859001653,.0360392,27600,20522,.7227,.1906,.0289,.0147,.0057,.0008,.0192,.0131,.0042
2424,Four-year,Public 4-year,1,.28870001,1.30491883932677,.1852583,14500,1911,.0229,.8969,.0127,.0036,.0012,.0012,.0012,0,.0603
2426,Two-year,Public 2-year,0,.31349999,1.00664758981025,.051275,18300,2766,.7521,.1953,.022,.0033,.0013,0,.0177,0,.0083
2427,Two-year,Public 2-year,0,.2507,1.01872001207997,.029568,15400,6117,.5936,.3167,.0379,.0099,.0023,.0005,.0173,0,.0218
2430,Two-year,Public 2-year,0,.35640001,1.06782177707435,.039948899,15200,4439,.6403,.292,.0207,.0089,.0066,0,0,.002,.0294
2433,Four-year,Nonprofit 4-year,1,.3321,1.21352921772195,.234846,14500,833,.0024,.9362,.0047,0,.0012,0,0,.0225,.0331
2436,Two-year,Public 2-year,0,.46450001,0,0,13900,1844,.5196,.4323,.0168,.0045,.0028,0,.0145,.0022,.0073
2439,Four-year,Nonprofit 4-year,1,.35389999,1.30530522310629,.1710176,18500,791,.0028,.9764,.0028,0,0,0,0,.0181,0
2440,Four-year,Public 4-year,0,.64209998,1.0155780902315,.0303075,28200,20750,.7784,.1233,.0355,.0188,.0029,.001,.024,.016,.0001
2441,Four-year,Public 4-year,0,.48699999,1.12274409321863,.050981998,23700,13102,.6096,.2881,.03,.0129,.0046,.0014,.0351,.0182,.0002
2447,Four-year,Nonprofit 4-year,0,.4745,1.15874843689929,.0358124,20400,3751,.619,.2854,.0205,.0068,.0039,0,0,.0429,.0215
2449,Four-year,Nonprofit 4-year,0,.5,1.00564010869242,.049472101,28800,1520,.5206,.2259,.1008,.0168,.005,.005,.0336,.0924,0
2450,Four-year,Nonprofit 4-year,0,.29030001,.97277746176582,.033294801,17900,271,.8263,.0772,.0154,.0193,.0077,.0077,.0386,.0039,.0039
2453,Four-year,Nonprofit 4-year,0,.39739999,.97105641532271,.033145931,26800,3414,.7914715753424657,.0705518835616438,.0500052739726027,.0058071917808219,.0041070547945205,.0003535273972603,.0236669520547945,.0274005821917808,.0267181164383562
2454,Four-year,Public 4-year,0,.49399999,.99119638891873,.043163002,25700,9271,.759,.1033,.0486,.0081,.0027,.0031,.0441,.0216,.0095
2456,Four-year,Nonprofit 4-year,0,.30000001,1.165668876677301,.059437498,23100,8311,.5522,.2279,.0983,.0153,.0066,.0046,.0442,.0215,.0294
2458,Four-year,Nonprofit 4-year,0,.59060001,.89510355201085,.050436299,18900,273,.6679,.059,.1033,0,.0074,0,.0406,.1218,0
2459,Two-year,Public 2-year,0,.28009999,1.06059082574622,.0188799,16900,2880,.7731,.0107,.1141,.0156,.0143,.0049,.0449,.0133,.0091
2460,Four-year,Nonprofit 4-year,0,.5,1.01340789862852,.096252099,24200,1041,.72,.1333,.0533,.0051,.0051,.001,.0308,.0492,.0021
2461,Four-year,Nonprofit 4-year,0,.5364536,1.08679598501813,.071180545,18500,2774,.8144469535283992,.039906678141136,.0461053700516351,.0107157314974182,.0106861617900172,.0034165576592083,.0327149053356282,.0412726333907057,.0006838554216867
2463,Four-year,Nonprofit 4-year,0,.50660002,.93807223991998,.042899601,23100,1901,.8182,.0404,.0594,.0122,.0037,.0024,.0239,.0086,.0312
2464,Four-year,Nonprofit 4-year,0,.63239998,1.13187770761544,.028362799,26900,1131,.6856,.1635,.0159,.0193,.0023,.0011,.0363,.0533,.0227
2466,Four-year,Public 4-year,1,.093400002,1.18617886890146,.15951671,15400,1441,.0503,.8239000000000001,.0298,.0041,.0023,0,.0304,.0117,.0474
2468,Two-year,Public 2-year,0,.31169999,1.08861506875619,.0227807,18400,2879,.9055,.0203,.0289,.0074,.0041,.0007,.021,.0038,.0084
2471,Two-year,Public 2-year,0,.15629999,1.10714267147566,.0096642002,15400,11581,.5138,.3324,.0344,.0336,.0023,.0013,.0493,.0152,.0179
2473,Four-year,Nonprofit 4-year,0,.61269999,.96211781738853,.059330001,18500,663,.6391,.0602,.1143,.0406,.003,0,.0556,.0075,.0797
2479,Four-year,Public 4-year,1,.2146,1.18510779013511,.17113321,18800,2087,.2962,.573,.0251,.0052,.0031,0,.0241,.0304,.0429
2480,Four-year,Nonprofit 4-year,0,.50190002,1.04021707050067,.0100944,26800,8768,.5554,.1322,.0468,.0085,.0031,.005,.0266,.1175,.1048
2482,Four-year,Nonprofit 4-year,0,.72130001,.9241424370765799,.0133515,32300,7652,.7002,.0986,.051,.0338,.0047,.0006,.0316,.0382,.0413
2484,Two-year,Public 2-year,0,.2351,1.0628304176903,.0127746,16900,10601,.5668,.1669,.1153,.029,.0022,.0027,.0817,.0104,.025
2486,Two-year,Public 2-year,0,.37040001,1.10531495388685,.032874402,15700,2085,.8959,.0182,.0235,.0053,.0053,0,.0214,.0107,.0198
2488,Four-year,Public 4-year,0,.3274,1.04502882600681,.0548568,20600,4748,.7317,.0648,.0744,.0242,.034,.0016,.0193,.0279,.0221
2489,Four-year,Nonprofit 4-year,0,.23469999,1.07806486305066,.076753303,22400,1457,.4368000000000001,.1819,.1208,.0063,.0049,.0049,.0556,.159,.0299
2490,Four-year,Public 4-year,0,.3364,1.03239381291385,.053931501,21600,3847,.7509,.1112,.017,.0151,.0039,.0017,.0449,.0117,.0437
2491,Two-year,Public 2-year,0,.30860001,1.05606395405185,.034323201,17900,3412,.7635999999999999,.1015,.0393,.0212,.0037,.0017,.0396,.0028,.0266
2495,Four-year,Public 4-year,0,.71880001,.73507857063148,.014504,30900,5066,.7778,.0408,.032,.0267,.0029,.0006,.0365,.073,.0098
2496,Four-year,Public 4-year,0,.4878,.89608901934662,.044785101,28600,6024,.8134,.0564,.0408,.0077,.0033,.0013,.0356,.0322,.0092
2498,Four-year,Nonprofit 4-year,0,.32499999,1.0528401343784,.033888198,30000,7619,.4553,.1951,.2073,.0217,.0049,.0075,.0372,.016,.0551
2499,Four-year,Nonprofit 4-year,0,.75340003,.78519692561984,.013376,32200,1990,.7131,.0602,.102,.0317,.0127,.0006,.019,.0114,.0494
2500,Four-year,Nonprofit 4-year,0,.6584,0,0,20600,1753,.887,.0058,.0258,.0084,.0039,.0019,.022,.0155,.0297
2501,Four-year,Public 4-year,0,.48899999,.97245188861871,.043475401,24900,8921,.7989000000000001,.0924,.0239,.0113,.0024,.0004,.0173,.0479,.0056
2502,Four-year,Nonprofit 4-year,0,.4817,.953471603402,.043428,21500,2310,.8310999999999999,.0508,.0315,.0075,.0094,.0024,.0118,.0165,.039
2503,Four-year,Public 4-year,0,.54460001,.91950721198091,.026107199,27000,18107,.8183,.0452,.0377,.0143,.0048,.0006,.0403,.0322,.0065
2504,Four-year,Nonprofit 4-year,0,.8506,.37747158780199,.0050001,81900,392,.6623,.0818,.029,.1478,.0026,.0026,.029,.0343,.0106
2506,Four-year,Nonprofit 4-year,0,.77130002,.77257157680315,.0086500002,38000,10039,.678,.0559,.0596,.1081,.0013,.0001,.0346,.0522,.0101
2512,Four-year,Nonprofit 4-year,0,.4964,.9809530666159501,.046914998,21200,660,.6679,.1423,.0584,.0109,.0073,0,.0712,.0018,.0401
2514,Two-year,Public 2-year,0,.44659999,1.03871435313153,.033876698,16400,1316,.8627000000000001,.0194,.0556,.0017,.0008,0,.0244,.0185,.0168
2516,Four-year,Public 4-year,0,.69019997,.77950153902167,.016490201,32300,25157,.7783999999999999,.0765,.0445,.0254,.0024,.0005,.035,.03,.0073
2517,Four-year,Public 4-year,0,.62720001,.60231181136425,.016792599,40900,7131,.8149,.0302,.0383,.0371,.0029,0,.033,.0273,.0162
2518,Four-year,Public 4-year,0,.48859999,.9785723674810199,.027261,29500,9950,.5706,.12,.0958,.0849,.0021,.0016,.0439,.0525,.0286
2519,Four-year,Public 4-year,0,.52079999,1.05522127534256,.018048201,29200,9286,.642,.1676,.0335,.05,.0024,.001,.0345,.0308,.0383
2520,Four-year,Nonprofit 4-year,0,.94849998,.52355037892812,.0027165001,47500,12924,.5098,.0901,.0935,.1642,.0004,.0007,.0474,.0749,.0189
2521,Four-year,Nonprofit 4-year,0,.59119999,.98308302934897,.026044801,26100,7693,.6227,.1518,.0605,.026,.0017,.0003,.0379,.0264,.0727
2523,Four-year,Nonprofit 4-year,0,.57529998,.87376341133583,.052060802,28300,720,.7163,.0772,.0253,.0098,.0197,0,.0056,.0716,.0744
2524,Four-year,Nonprofit 4-year,0,.64590001,.77300028429122,.038963199,31700,826,.7944999999999999,.0498,.0585,.0125,.0012,.0037,.0361,.0274,.0162
2525,Four-year,Nonprofit 4-year,0,.58209997,.8451814371762501,.024961499,24200,1754,.8133000000000001,.0394,.036,.0034,.0079,.0011,.0247,.0506,.0236
2526,Four-year,Nonprofit 4-year,0,.68669999,.75711741140671,.0122268,29700,1295,.8165,.0066,.0446,.0149,.0041,.0017,.0355,.0157,.0603
2527,Four-year,Nonprofit 4-year,0,.458,1.0118502194501,.024427401,18500,892,.7614,.0445,.0422,.0342,.0114,.0057,0,.0205,.0799
2528,Two-year,Public 2-year,0,.39089999,.84853752435851,.103536,19000,456,.8243,.0223,.0322,.005,.0421,.0272,.0025,.0446,0
2529,Two-year,Public 2-year,0,.47369999,.91398561853782,.112094,14400,308,.7143,.0938,.0313,0,.0491,.0045,.0446,.0402,.0223
2530,Four-year,Public 4-year,0,.28510001,.96315141294391,.042549301,19400,3275,.8067,.0111,.0612,.0078,.045,.0021,.0387,.018,.0093
2531,Four-year,Public 4-year,0,.52329999,.8804295448942701,.043447852,25400,2178,.7793187187187186,.0100357357357357,.0150368868868869,.0095413413413413,.023070970970971,0,.0015072572572573,.0865684184184184,.0751
2532,Four-year,Public 4-year,0,.57359999,.8342767648384199,.022260001,26700,15262,.8408,.0054,.0431,.0098,.0136,.0012,.0504,.0251,.0106
2533,Four-year,Public 4-year,0,.34639999,.8582597046794,.079813801,20700,999,.7268,.0216,.0495,.0041,.1155,.0052,.0639,0,.0134
2534,Four-year,Nonprofit 4-year,0,.49039999,.87207308166357,.031641599,25700,1045,.7816,.0296,.0569,.0046,.025,.0068,.0501,.0296,.0159
2536,Four-year,Public 4-year,0,.45550001,.96312923706592,.055362999,21300,8510,.7701,.0104,.0483,.0135,.0301,.0024,.0436,.01,.0716
2537,Four-year,Public 4-year,0,.44800001,.96671855172942,.045551199,17500,1341,.8481,.0084,.0458,.0046,.0351,.0076,.0237,.0008,.026
2539,Four-year,Public 4-year,0,.43360001,.91029744099987,.037521198,25000,1974,.764,.0354,.1091,.0074,.0114,.0029,.0389,.0189,.012
2540,Four-year,Nonprofit 4-year,0,.60439998,.96333002445546,.0424053,27900,1178,.6901,.0827,.1185,.0284,.0074,.0037,.058,.0111,0
2541,Four-year,Nonprofit 4-year,0,.62840003,.74081597469064,.025168501,27100,1817,.735,.0213,.056,.0095,.0039,.0032,.0134,.0244,.1333
2542,Four-year,Nonprofit 4-year,0,.80620003,.68785856523662,.0059004002,41100,6208,.7146,.0234,.0833,.089,.0043,.0045,.0454,.0234,.012
2544,Four-year,Nonprofit 4-year,0,.65280002,.8791380228692,.043681979,29900,3195,.8029710455764075,.038836327077748,.0810627345844504,.0147587131367292,.000656836461126,.003343163538874,.0321560321715818,.0127600536193029,.0134222520107239
2548,Four-year,Nonprofit 4-year,0,.52969998,.78747518256362,.048384,30000,1004,.7661,.0478,.0998,.0052,.0042,.0031,.0291,.0374,.0073
2551,Four-year,Public 4-year,0,.58410001,.84616497552245,.020106601,28400,5181,.7692,.0229,.1206,.0083,.0009,.0005,.0236,.0499,.0042
2553,Four-year,Nonprofit 4-year,0,.44229999,.9046507260000199,.0581108,27700,1480,.4719,.066,.0479,.0107,.0033,.0099,.1328,.0099,.2475
2554,Four-year,Public 4-year,0,.48449999,.93795466528747,.0246822,30300,12786,.6541,.0638,.1378,.04,.0029,.001,.0457,.0412,.0136
2555,Four-year,Nonprofit 4-year,0,.63200003,.74256533116069,.0302772,34200,2308,.8086,.0294,.0685,.0201,.0027,.0016,.0283,.0114,.0294
2557,Two-year,Public 2-year,0,.48480001,.8721411252421,.0230007,17200,1409,.7889,.0269,.0964,.0043,.0078,.0017,.0295,.0356,.0087
2559,Four-year,Public 4-year,0,.34540001,1.01854900002836,.0521296,24900,1610,.756,.0899,.0785,.0076,.003,.0008,.0378,.0196,.0068
2560,Two-year,Public 2-year,0,.25870001,.91104295808573,.0233746,16600,1092,.6076,.0344,.2337,.0123,.0115,.0088,0,.0679,.0238
2563,Four-year,Nonprofit 4-year,0,.50330001,.89667756451243,.0416185,22800,833,.5014,.079,.2241,.0632,.0057,.0057,.0417,.0733,.0057
2565,Four-year,Public 4-year,0,.68730003,.75538187908812,.014165475,31600,22678,.7466851530685574,.0266365160733963,.0653026493556269,.0285594020984046,.0026575097015283,.0006905763426436,.0306188473147128,.0889856944377904,.0099609591338092
2566,Four-year,Public 4-year,0,.42570001,.82354429444962,.041077498,24600,3055,.8028,.0374,.0799,.0076,.012,.0011,.0312,.0178,.0102
2567,Four-year,Nonprofit 4-year,0,.50590003,.8981966894226,.12790529,21200,404,.5682,.1237,.1692,.0076,.0025,.0101,0,.0833,.0354
2568,Four-year,Public 4-year,0,.57550001,.87540983963666,.017625,29000,18968,.5683,.0324,.2114,.0817,.007,.0059,.0709,.0083,.0142
2569,Four-year,Public 4-year,0,.4285,1.0102254699746,.0217555,28000,24891,.3016,.0764,.3043,.1588,.0031,.0089,.1081,.0347,.0041
2572,Four-year,Nonprofit 4-year,0,.60659999,.72687555075701,.037237801,30600,852,.7826,.0541,.0223,.027,.0118,0,0,.0259,.0764
2573,Four-year,Nonprofit 4-year,0,.95160002,.53165596639274,.0020568001,49000,6356,.5067,.0603,.0995,.1535,.0172,.003,.0533,.0935,.013
2575,Four-year,Nonprofit 4-year,0,.4991,.85701702942706,.0393617,24600,1860,.7277,.083,.0768,.0264,.0098,.0012,0,.0178,.0572
2579,Four-year,Nonprofit 4-year,0,.25099999,.9455014355239399,.1240836,25200,2843,.5131,.2417,.0819,.0184,.0053,.0018,.0422,.0404,.0552
2580,Four-year,Nonprofit 4-year,0,.54009998,.96838941565786,.084704399,29800,78165,.6111,.1609,.104,.0164,.0059,.0038,.0199,.0026,.0755
2581,Two-year,Public 2-year,0,.2254,.91807855965907,.048985198,25100,2587,.8083,.0425,.0403,.0155,.0029,.0071,.0209,.0003,.0622
2582,Two-year,Public 2-year,0,.2552,.99770389009669,.0454248,20900,1985,.7252999999999999,.0469,.0456,.0384,.0027,.0004,.0107,0,.13
2586,Four-year,Nonprofit 4-year,0,.51380002,.88585116097814,.031567201,28600,1655,.7703,.0363,.0509,.0269,.0036,.0022,.0327,0,.077
2587,Four-year,Nonprofit 4-year,0,.77420002,.60246277048702,.0133209,40400,2150,.871,.0169,.0427,.0104,.0005,.0005,.0174,.0079,.0327
2589,Four-year,Public 4-year,0,.76182747,.65103700724395,.014043004,33800,16450,.8182799940169023,.0117887517762321,.0362348141500262,.0279299753197218,.0014211352927978,.0001894847057064,.0206733976516341,.0371178670256525,.0464593224141799
2590,Four-year,Public 4-year,0,.60079998,.77041062032251,.026162701,28200,3652,.8454,.0167,.0427,.0126,.002,.0012,.0196,.002,.0577
